1.040000000000000036e+01,2.899999999999999911e+00,1.880000000000000071e+01,8.400000000000000000e+01,3.299999999999999822e+00,1.027700000000000045e+03,0.000000000000000000e+00
1.090000000000000036e+01,4.599999999999999645e+00,1.819999999999999929e+01,3.490000000000000000e+02,3.899999999999999911e+00,1.030799999999999955e+03,0.000000000000000000e+00
1.080000000000000071e+01,3.799999999999999822e+00,1.839999999999999858e+01,1.800000000000000000e+01,3.200000000000000178e+00,1.032500000000000000e+03,0.000000000000000000e+00
1.230000000000000071e+01,5.599999999999999645e+00,2.039999999999999858e+01,5.800000000000000000e+01,2.799999999999999822e+00,1.031000000000000000e+03,0.000000000000000000e+00
1.309999999999999964e+01,6.500000000000000000e+00,2.239999999999999858e+01,1.800000000000000000e+01,4.099999999999999645e+00,1.030599999999999909e+03,0.000000000000000000e+00
1.409999999999999964e+01,6.799999999999999822e+00,2.139999999999999858e+01,2.000000000000000000e+00,3.200000000000000178e+00,1.026599999999999909e+03,0.000000000000000000e+00
1.290000000000000036e+01,7.200000000000000178e+00,1.860000000000000142e+01,6.000000000000000000e+00,3.700000000000000178e+00,1.021100000000000023e+03,0.000000000000000000e+00
1.219999999999999929e+01,5.299999999999999822e+00,2.239999999999999858e+01,6.600000000000000000e+01,5.200000000000000178e+00,1.023500000000000000e+03,0.000000000000000000e+00
1.059999999999999964e+01,4.000000000000000000e+00,1.780000000000000071e+01,7.000000000000000000e+00,5.400000000000000355e+00,1.025900000000000091e+03,0.000000000000000000e+00
1.000000000000000000e+01,4.200000000000000178e+00,1.819999999999999929e+01,3.000000000000000000e+00,5.400000000000000355e+00,1.030099999999999909e+03,0.000000000000000000e+00
1.130000000000000071e+01,4.400000000000000355e+00,1.939999999999999858e+01,1.000000000000000000e+00,3.299999999999999822e+00,1.029799999999999955e+03,0.000000000000000000e+00
1.109999999999999964e+01,5.000000000000000000e+00,1.919999999999999929e+01,5.700000000000000000e+01,4.000000000000000000e+00,1.024700000000000045e+03,0.000000000000000000e+00
1.109999999999999964e+01,6.200000000000000178e+00,1.660000000000000142e+01,1.110000000000000000e+02,5.700000000000000178e+00,1.019799999999999955e+03,0.000000000000000000e+00
1.140000000000000036e+01,6.200000000000000178e+00,1.719999999999999929e+01,1.150000000000000000e+02,5.400000000000000355e+00,1.021799999999999955e+03,2.500000000000000000e+00
9.099999999999999645e+00,3.399999999999999911e+00,1.540000000000000036e+01,1.400000000000000000e+01,3.899999999999999911e+00,1.023299999999999955e+03,0.000000000000000000e+00
9.199999999999999289e+00,5.700000000000000178e+00,1.380000000000000071e+01,6.800000000000000000e+01,3.299999999999999822e+00,1.017600000000000023e+03,5.000000000000000000e-01
1.230000000000000071e+01,7.700000000000000178e+00,1.739999999999999858e+01,7.600000000000000000e+01,4.500000000000000000e+00,1.013200000000000045e+03,2.000000000000000111e-01
1.019999999999999929e+01,7.099999999999999645e+00,1.380000000000000071e+01,9.600000000000000000e+01,6.000000000000000000e+00,1.010700000000000045e+03,2.910000000000000142e+01
7.700000000000000178e+00,2.299999999999999822e+00,1.400000000000000000e+01,3.300000000000000000e+02,5.299999999999999822e+00,1.018500000000000000e+03,2.000000000000000111e-01
1.009999999999999964e+01,4.599999999999999645e+00,1.719999999999999929e+01,1.430000000000000000e+02,6.099999999999999645e+00,1.020399999999999977e+03,0.000000000000000000e+00
1.209999999999999964e+01,8.599999999999999645e+00,1.639999999999999858e+01,1.420000000000000000e+02,5.799999999999999822e+00,1.017399999999999977e+03,3.299999999999999822e+00
1.230000000000000071e+01,7.799999999999999822e+00,1.739999999999999858e+01,1.620000000000000000e+02,9.599999999999999645e+00,1.011899999999999977e+03,8.000000000000000444e-01
8.199999999999999289e+00,5.700000000000000178e+00,1.200000000000000000e+01,1.810000000000000000e+02,7.099999999999999645e+00,1.003600000000000023e+03,2.900000000000000000e+01
7.799999999999999822e+00,2.399999999999999911e+00,1.240000000000000036e+01,3.560000000000000000e+02,6.000000000000000000e+00,1.007200000000000045e+03,2.000000000000000111e-01
7.200000000000000178e+00,2.399999999999999911e+00,1.300000000000000000e+01,2.460000000000000000e+02,6.099999999999999645e+00,1.010700000000000045e+03,0.000000000000000000e+00
7.299999999999999822e+00,1.300000000000000044e+00,1.400000000000000000e+01,1.590000000000000000e+02,6.200000000000000178e+00,1.013500000000000000e+03,0.000000000000000000e+00
7.599999999999999645e+00,2.600000000000000089e+00,1.340000000000000036e+01,3.460000000000000000e+02,5.000000000000000000e+00,1.013200000000000045e+03,6.999999999999999556e-01
8.400000000000000355e+00,4.599999999999999645e+00,1.259999999999999964e+01,2.300000000000000000e+01,3.799999999999999822e+00,1.011899999999999977e+03,3.899999999999999911e+00
8.199999999999999289e+00,6.799999999999999822e+00,1.150000000000000000e+01,2.800000000000000000e+01,6.200000000000000178e+00,1.004000000000000000e+03,2.430000000000000071e+01
6.700000000000000178e+00,4.000000000000000000e+00,8.199999999999999289e+00,0.000000000000000000e+00,5.799999999999999822e+00,1.001200000000000045e+03,1.359999999999999964e+01
7.000000000000000000e+00,1.000000000000000000e+00,1.240000000000000036e+01,3.550000000000000000e+02,7.400000000000000355e+00,1.009799999999999955e+03,0.000000000000000000e+00
6.299999999999999822e+00,4.000000000000000222e-01,1.300000000000000000e+01,1.100000000000000000e+01,7.599999999999999645e+00,1.016500000000000000e+03,2.999999999999999889e-01
6.900000000000000355e+00,-9.000000000000000222e-01,1.480000000000000071e+01,3.510000000000000000e+02,6.500000000000000000e+00,1.020100000000000023e+03,0.000000000000000000e+00
7.799999999999999822e+00,1.699999999999999956e+00,1.619999999999999929e+01,3.570000000000000000e+02,4.900000000000000355e+00,1.025500000000000000e+03,0.000000000000000000e+00
1.040000000000000036e+01,3.500000000000000000e+00,1.900000000000000000e+01,4.900000000000000000e+01,5.200000000000000178e+00,1.028400000000000091e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000071e+01,8.800000000000000711e+00,1.900000000000000000e+01,3.310000000000000000e+02,5.200000000000000178e+00,1.030000000000000000e+03,2.000000000000000111e-01
1.250000000000000000e+01,4.299999999999999822e+00,2.060000000000000142e+01,1.900000000000000000e+01,6.599999999999999645e+00,1.026400000000000091e+03,0.000000000000000000e+00
1.340000000000000036e+01,5.299999999999999822e+00,2.180000000000000071e+01,1.100000000000000000e+01,6.099999999999999645e+00,1.022500000000000000e+03,0.000000000000000000e+00
1.390000000000000036e+01,7.299999999999999822e+00,2.200000000000000000e+01,3.380000000000000000e+02,5.500000000000000000e+00,1.018000000000000000e+03,0.000000000000000000e+00
1.519999999999999929e+01,1.040000000000000036e+01,2.139999999999999858e+01,1.190000000000000000e+02,5.200000000000000178e+00,1.016200000000000045e+03,1.000000000000000000e+00
1.559999999999999964e+01,1.080000000000000071e+01,2.060000000000000142e+01,1.640000000000000000e+02,8.400000000000000355e+00,1.011700000000000045e+03,3.700000000000000178e+00
1.159999999999999964e+01,7.299999999999999822e+00,1.400000000000000000e+01,1.150000000000000000e+02,5.299999999999999822e+00,1.010799999999999955e+03,2.189999999999999858e+01
1.030000000000000071e+01,3.600000000000000089e+00,1.760000000000000142e+01,3.480000000000000000e+02,4.299999999999999822e+00,1.012500000000000000e+03,0.000000000000000000e+00
1.159999999999999964e+01,5.700000000000000178e+00,1.800000000000000000e+01,1.800000000000000000e+02,6.900000000000000355e+00,1.006100000000000023e+03,4.000000000000000222e-01
1.019999999999999929e+01,7.000000000000000000e+00,1.359999999999999964e+01,2.720000000000000000e+02,8.400000000000000355e+00,1.008299999999999955e+03,1.290000000000000036e+01
8.400000000000000355e+00,5.200000000000000178e+00,1.300000000000000000e+01,3.470000000000000000e+02,7.500000000000000000e+00,1.020600000000000023e+03,1.300000000000000044e+00
8.599999999999999645e+00,1.800000000000000044e+00,1.580000000000000071e+01,3.550000000000000000e+02,5.900000000000000355e+00,1.027799999999999955e+03,0.000000000000000000e+00
1.030000000000000071e+01,4.400000000000000355e+00,1.739999999999999858e+01,2.030000000000000000e+02,5.799999999999999822e+00,1.026200000000000045e+03,0.000000000000000000e+00
1.119999999999999929e+01,5.900000000000000355e+00,1.780000000000000071e+01,5.000000000000000000e+00,5.299999999999999822e+00,1.024200000000000045e+03,0.000000000000000000e+00
1.380000000000000071e+01,8.599999999999999645e+00,2.019999999999999929e+01,3.240000000000000000e+02,4.599999999999999645e+00,1.022299999999999955e+03,0.000000000000000000e+00
1.319999999999999929e+01,1.000000000000000000e+01,2.200000000000000000e+01,1.290000000000000000e+02,8.000000000000000000e+00,1.017700000000000045e+03,1.459999999999999964e+01
1.069999999999999929e+01,6.799999999999999822e+00,1.419999999999999929e+01,2.780000000000000000e+02,7.400000000000000355e+00,1.017799999999999955e+03,9.099999999999999645e+00
9.500000000000000000e+00,3.799999999999999822e+00,1.600000000000000000e+01,3.520000000000000000e+02,7.299999999999999822e+00,1.018700000000000045e+03,0.000000000000000000e+00
1.080000000000000071e+01,2.700000000000000178e+00,1.730000000000000071e+01,3.560000000000000000e+02,3.100000000000000089e+00,1.016000000000000000e+03,3.100000000000000089e+00
1.190000000000000036e+01,8.500000000000000000e+00,1.550000000000000000e+01,3.490000000000000000e+02,3.399999999999999911e+00,1.009799999999999955e+03,3.399999999999999911e+00
1.209999999999999964e+01,8.599999999999999645e+00,1.719999999999999929e+01,2.920000000000000000e+02,4.200000000000000178e+00,1.013399999999999977e+03,1.899999999999999911e+00
1.050000000000000000e+01,9.300000000000000711e+00,1.440000000000000036e+01,2.380000000000000000e+02,5.099999999999999645e+00,1.012899999999999977e+03,1.250000000000000000e+01
1.059999999999999964e+01,7.299999999999999822e+00,1.400000000000000000e+01,2.030000000000000000e+02,4.599999999999999645e+00,1.015899999999999977e+03,1.109999999999999964e+01
1.169999999999999929e+01,6.200000000000000178e+00,1.760000000000000142e+01,2.590000000000000000e+02,5.299999999999999822e+00,1.019899999999999977e+03,1.300000000000000044e+00
1.190000000000000036e+01,6.500000000000000000e+00,1.960000000000000142e+01,1.170000000000000000e+02,5.000000000000000000e+00,1.021100000000000023e+03,4.000000000000000000e+00
1.369999999999999929e+01,1.150000000000000000e+01,1.919999999999999929e+01,9.700000000000000000e+01,6.900000000000000355e+00,1.019799999999999955e+03,1.219999999999999929e+01
1.419999999999999929e+01,1.000000000000000000e+01,2.139999999999999858e+01,1.200000000000000000e+01,3.799999999999999822e+00,1.017500000000000000e+03,2.000000000000000111e-01
1.459999999999999964e+01,6.799999999999999822e+00,2.280000000000000071e+01,0.000000000000000000e+00,5.200000000000000178e+00,1.016000000000000000e+03,0.000000000000000000e+00
1.580000000000000071e+01,9.699999999999999289e+00,2.339999999999999858e+01,1.700000000000000000e+02,5.099999999999999645e+00,1.015799999999999955e+03,2.000000000000000111e-01
1.639999999999999858e+01,1.140000000000000036e+01,2.219999999999999929e+01,7.000000000000000000e+00,5.200000000000000178e+00,1.010700000000000045e+03,5.000000000000000000e-01
1.739999999999999858e+01,1.269999999999999929e+01,2.200000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+00,1.009500000000000000e+03,0.000000000000000000e+00
1.930000000000000071e+01,1.340000000000000036e+01,2.700000000000000000e+01,3.490000000000000000e+02,4.500000000000000000e+00,1.012500000000000000e+03,0.000000000000000000e+00
2.100000000000000000e+01,1.419999999999999929e+01,3.000000000000000000e+01,3.520000000000000000e+02,4.299999999999999822e+00,1.013799999999999955e+03,0.000000000000000000e+00
2.160000000000000142e+01,1.619999999999999929e+01,2.900000000000000000e+01,3.560000000000000000e+02,4.700000000000000178e+00,1.013299999999999955e+03,6.999999999999999556e-01
2.139999999999999858e+01,1.760000000000000142e+01,2.760000000000000142e+01,2.730000000000000000e+02,7.299999999999999822e+00,1.013700000000000045e+03,1.000000000000000000e+00
1.819999999999999929e+01,1.409999999999999964e+01,2.300000000000000000e+01,3.280000000000000000e+02,5.799999999999999822e+00,1.017200000000000045e+03,0.000000000000000000e+00
1.719999999999999929e+01,1.150000000000000000e+01,2.480000000000000071e+01,3.510000000000000000e+02,5.700000000000000178e+00,1.016799999999999955e+03,0.000000000000000000e+00
1.830000000000000071e+01,1.390000000000000036e+01,2.600000000000000000e+01,1.680000000000000000e+02,5.799999999999999822e+00,1.013000000000000000e+03,0.000000000000000000e+00
1.839999999999999858e+01,1.319999999999999929e+01,2.539999999999999858e+01,6.600000000000000000e+01,5.400000000000000355e+00,1.015000000000000000e+03,2.000000000000000111e-01
1.839999999999999858e+01,1.230000000000000071e+01,2.600000000000000000e+01,1.690000000000000000e+02,4.500000000000000000e+00,1.014399999999999977e+03,0.000000000000000000e+00
1.919999999999999929e+01,1.390000000000000036e+01,2.800000000000000000e+01,3.260000000000000000e+02,6.900000000000000355e+00,1.014100000000000023e+03,0.000000000000000000e+00
1.919999999999999929e+01,8.900000000000000355e+00,2.760000000000000142e+01,6.000000000000000000e+01,4.299999999999999822e+00,1.018200000000000045e+03,0.000000000000000000e+00
2.019999999999999929e+01,1.530000000000000071e+01,2.700000000000000000e+01,3.400000000000000000e+02,5.500000000000000000e+00,1.018600000000000023e+03,0.000000000000000000e+00
2.069999999999999929e+01,1.619999999999999929e+01,2.719999999999999929e+01,2.620000000000000000e+02,4.299999999999999822e+00,1.014700000000000045e+03,2.000000000000000111e-01
1.850000000000000000e+01,1.409999999999999964e+01,2.339999999999999858e+01,3.250000000000000000e+02,4.200000000000000178e+00,1.010700000000000045e+03,4.500000000000000000e+00
1.680000000000000071e+01,1.300000000000000000e+01,2.019999999999999929e+01,1.760000000000000000e+02,8.099999999999999645e+00,1.009799999999999955e+03,4.900000000000000355e+00
1.760000000000000142e+01,1.309999999999999964e+01,2.319999999999999929e+01,1.650000000000000000e+02,8.199999999999999289e+00,1.012500000000000000e+03,1.630000000000000071e+01
1.600000000000000000e+01,1.290000000000000036e+01,2.180000000000000071e+01,1.540000000000000000e+02,7.799999999999999822e+00,1.010899999999999977e+03,2.319999999999999929e+01
1.739999999999999858e+01,1.269999999999999929e+01,2.400000000000000000e+01,1.910000000000000000e+02,5.599999999999999645e+00,1.012200000000000045e+03,1.100000000000000089e+00
2.019999999999999929e+01,1.509999999999999964e+01,2.480000000000000071e+01,1.640000000000000000e+02,7.799999999999999822e+00,1.009600000000000023e+03,0.000000000000000000e+00
1.889999999999999858e+01,1.430000000000000071e+01,2.480000000000000071e+01,2.960000000000000000e+02,5.900000000000000355e+00,1.012899999999999977e+03,5.000000000000000000e-01
1.850000000000000000e+01,1.269999999999999929e+01,2.419999999999999929e+01,1.830000000000000000e+02,7.599999999999999645e+00,1.012700000000000045e+03,0.000000000000000000e+00
1.559999999999999964e+01,1.200000000000000000e+01,1.980000000000000071e+01,3.010000000000000000e+02,8.800000000000000711e+00,1.012000000000000000e+03,2.689999999999999858e+01
1.600000000000000000e+01,9.199999999999999289e+00,2.300000000000000000e+01,3.490000000000000000e+02,6.900000000000000355e+00,1.017600000000000023e+03,0.000000000000000000e+00
1.839999999999999858e+01,1.169999999999999929e+01,2.619999999999999929e+01,1.870000000000000000e+02,5.400000000000000355e+00,1.018899999999999977e+03,0.000000000000000000e+00
2.030000000000000071e+01,1.380000000000000071e+01,2.780000000000000071e+01,3.250000000000000000e+02,4.200000000000000178e+00,1.018600000000000023e+03,0.000000000000000000e+00
2.350000000000000000e+01,1.600000000000000000e+01,3.139999999999999858e+01,3.370000000000000000e+02,3.799999999999999822e+00,1.018200000000000045e+03,0.000000000000000000e+00
2.360000000000000142e+01,1.819999999999999929e+01,3.039999999999999858e+01,3.340000000000000000e+02,4.900000000000000355e+00,1.017100000000000023e+03,0.000000000000000000e+00
2.200000000000000000e+01,1.739999999999999858e+01,2.900000000000000000e+01,3.050000000000000000e+02,4.299999999999999822e+00,1.015200000000000045e+03,0.000000000000000000e+00
2.030000000000000071e+01,1.540000000000000036e+01,2.639999999999999858e+01,2.700000000000000000e+02,4.500000000000000000e+00,1.013600000000000023e+03,0.000000000000000000e+00
1.950000000000000000e+01,1.450000000000000000e+01,2.600000000000000000e+01,2.720000000000000000e+02,6.099999999999999645e+00,1.014500000000000000e+03,1.000000000000000056e-01
2.010000000000000142e+01,1.380000000000000071e+01,2.739999999999999858e+01,3.350000000000000000e+02,6.400000000000000355e+00,1.015000000000000000e+03,0.000000000000000000e+00
1.919999999999999929e+01,1.569999999999999929e+01,2.400000000000000000e+01,2.850000000000000000e+02,4.700000000000000178e+00,1.013700000000000045e+03,9.000000000000000222e-01
1.760000000000000142e+01,1.419999999999999929e+01,2.200000000000000000e+01,3.520000000000000000e+02,6.500000000000000000e+00,1.013899999999999977e+03,1.800000000000000044e+00
1.719999999999999929e+01,1.130000000000000071e+01,2.300000000000000000e+01,3.570000000000000000e+02,7.599999999999999645e+00,1.014399999999999977e+03,0.000000000000000000e+00
1.810000000000000142e+01,1.069999999999999929e+01,2.539999999999999858e+01,3.520000000000000000e+02,6.099999999999999645e+00,1.018600000000000023e+03,0.000000000000000000e+00
1.930000000000000071e+01,1.319999999999999929e+01,2.600000000000000000e+01,3.320000000000000000e+02,5.900000000000000355e+00,1.021399999999999977e+03,0.000000000000000000e+00
2.060000000000000142e+01,1.280000000000000071e+01,2.800000000000000000e+01,3.540000000000000000e+02,5.099999999999999645e+00,1.022000000000000000e+03,0.000000000000000000e+00
2.169999999999999929e+01,1.459999999999999964e+01,2.980000000000000071e+01,2.860000000000000000e+02,4.599999999999999645e+00,1.020700000000000045e+03,0.000000000000000000e+00
2.280000000000000071e+01,1.689999999999999858e+01,3.019999999999999929e+01,2.640000000000000000e+02,5.400000000000000355e+00,1.017399999999999977e+03,0.000000000000000000e+00
2.150000000000000000e+01,1.750000000000000000e+01,2.519999999999999929e+01,8.200000000000000000e+01,4.599999999999999645e+00,1.016200000000000045e+03,1.150000000000000000e+01
2.119999999999999929e+01,1.789999999999999858e+01,2.500000000000000000e+01,3.540000000000000000e+02,3.000000000000000000e+00,1.014299999999999955e+03,1.090000000000000036e+01
2.239999999999999858e+01,1.669999999999999929e+01,3.039999999999999858e+01,3.800000000000000000e+01,2.299999999999999822e+00,1.012299999999999955e+03,5.000000000000000000e-01
2.239999999999999858e+01,1.710000000000000142e+01,3.019999999999999929e+01,1.020000000000000000e+02,4.200000000000000178e+00,1.012500000000000000e+03,3.200000000000000178e+00
2.280000000000000071e+01,1.650000000000000000e+01,3.039999999999999858e+01,4.900000000000000000e+01,4.900000000000000355e+00,1.012799999999999955e+03,1.000000000000000000e+00
2.239999999999999858e+01,1.639999999999999858e+01,2.880000000000000071e+01,0.000000000000000000e+00,6.299999999999999822e+00,1.014399999999999977e+03,0.000000000000000000e+00
2.239999999999999858e+01,1.600000000000000000e+01,2.900000000000000000e+01,3.300000000000000000e+02,6.599999999999999645e+00,1.015000000000000000e+03,0.000000000000000000e+00
2.060000000000000142e+01,1.450000000000000000e+01,2.700000000000000000e+01,3.550000000000000000e+02,9.300000000000000711e+00,1.013500000000000000e+03,0.000000000000000000e+00
1.910000000000000142e+01,1.050000000000000000e+01,2.539999999999999858e+01,3.560000000000000000e+02,6.299999999999999822e+00,1.014799999999999955e+03,0.000000000000000000e+00
2.130000000000000071e+01,1.409999999999999964e+01,2.800000000000000000e+01,3.340000000000000000e+02,6.299999999999999822e+00,1.014700000000000045e+03,0.000000000000000000e+00
